continent,location,date,population,total_cases,new_cases,total_deaths,new_deaths
Asia,Georgia,2020-01-05,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-01-06,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-01-07,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-01-08,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-01-09,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-01-10,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-01-11,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-01-12,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-01-13,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-01-14,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-01-15,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-01-16,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-01-17,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-01-18,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-01-19,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-01-20,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-01-21,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-01-22,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-01-23,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-01-24,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-01-25,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-01-26,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-01-27,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-01-28,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-01-29,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-01-30,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-01-31,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-02-01,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-02-02,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-02-03,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-02-04,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-02-05,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-02-06,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-02-07,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-02-08,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-02-09,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-02-10,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-02-11,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-02-12,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-02-13,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-02-14,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-02-15,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-02-16,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-02-17,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-02-18,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-02-19,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-02-20,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-02-21,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-02-22,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-02-23,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-02-24,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-02-25,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-02-26,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-02-27,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-02-28,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-02-29,3744385,0.0,0.0,0.0,0.0
Asia,Georgia,2020-03-01,3744385,3.0,3.0,0.0,0.0
Asia,Georgia,2020-03-02,3744385,3.0,0.0,0.0,0.0
Asia,Georgia,2020-03-03,3744385,3.0,0.0,0.0,0.0
Asia,Georgia,2020-03-04,3744385,3.0,0.0,0.0,0.0
Asia,Georgia,2020-03-05,3744385,3.0,0.0,0.0,0.0
Asia,Georgia,2020-03-06,3744385,3.0,0.0,0.0,0.0
Asia,Georgia,2020-03-07,3744385,3.0,0.0,0.0,0.0
Asia,Georgia,2020-03-08,3744385,12.0,9.0,0.0,0.0
Asia,Georgia,2020-03-09,3744385,12.0,0.0,0.0,0.0
Asia,Georgia,2020-03-10,3744385,12.0,0.0,0.0,0.0
Asia,Georgia,2020-03-11,3744385,12.0,0.0,0.0,0.0
Asia,Georgia,2020-03-12,3744385,12.0,0.0,0.0,0.0
Asia,Georgia,2020-03-13,3744385,12.0,0.0,0.0,0.0
Asia,Georgia,2020-03-14,3744385,12.0,0.0,0.0,0.0
Asia,Georgia,2020-03-15,3744385,30.0,18.0,0.0,0.0
Asia,Georgia,2020-03-16,3744385,30.0,0.0,0.0,0.0
Asia,Georgia,2020-03-17,3744385,30.0,0.0,0.0,0.0
Asia,Georgia,2020-03-18,3744385,30.0,0.0,0.0,0.0
Asia,Georgia,2020-03-19,3744385,30.0,0.0,0.0,0.0
Asia,Georgia,2020-03-20,3744385,30.0,0.0,0.0,0.0
Asia,Georgia,2020-03-21,3744385,30.0,0.0,0.0,0.0
Asia,Georgia,2020-03-22,3744385,54.0,24.0,0.0,0.0
Asia,Georgia,2020-03-23,3744385,54.0,0.0,0.0,0.0
Asia,Georgia,2020-03-24,3744385,54.0,0.0,0.0,0.0
Asia,Georgia,2020-03-25,3744385,54.0,0.0,0.0,0.0
Asia,Georgia,2020-03-26,3744385,54.0,0.0,0.0,0.0
Asia,Georgia,2020-03-27,3744385,54.0,0.0,0.0,0.0
Asia,Georgia,2020-03-28,3744385,54.0,0.0,0.0,0.0
Asia,Georgia,2020-03-29,3744385,98.0,44.0,0.0,0.0
Asia,Georgia,2020-03-30,3744385,98.0,0.0,0.0,0.0
Asia,Georgia,2020-03-31,3744385,98.0,0.0,0.0,0.0
Asia,Georgia,2020-04-01,3744385,98.0,0.0,0.0,0.0
Asia,Georgia,2020-04-02,3744385,98.0,0.0,0.0,0.0
Asia,Georgia,2020-04-03,3744385,98.0,0.0,0.0,0.0
Asia,Georgia,2020-04-04,3744385,98.0,0.0,0.0,0.0
Asia,Georgia,2020-04-05,3744385,170.0,72.0,1.0,1.0
Asia,Georgia,2020-04-06,3744385,170.0,0.0,1.0,0.0
Asia,Georgia,2020-04-07,3744385,170.0,0.0,1.0,0.0
Asia,Georgia,2020-04-08,3744385,170.0,0.0,1.0,0.0
Asia,Georgia,2020-04-09,3744385,170.0,0.0,1.0,0.0
Asia,Georgia,2020-04-10,3744385,170.0,0.0,1.0,0.0
Asia,Georgia,2020-04-11,3744385,170.0,0.0,1.0,0.0
Asia,Georgia,2020-04-12,3744385,252.0,82.0,3.0,2.0
Asia,Georgia,2020-04-13,3744385,252.0,0.0,3.0,0.0
Asia,Georgia,2020-04-14,3744385,252.0,0.0,3.0,0.0
Asia,Georgia,2020-04-15,3744385,252.0,0.0,3.0,0.0
Asia,Georgia,2020-04-16,3744385,252.0,0.0,3.0,0.0
Asia,Georgia,2020-04-17,3744385,252.0,0.0,3.0,0.0
Asia,Georgia,2020-04-18,3744385,252.0,0.0,3.0,0.0
Asia,Georgia,2020-04-19,3744385,394.0,142.0,4.0,1.0
Asia,Georgia,2020-04-20,3744385,394.0,0.0,4.0,0.0
Asia,Georgia,2020-04-21,3744385,394.0,0.0,4.0,0.0
Asia,Georgia,2020-04-22,3744385,394.0,0.0,4.0,0.0
Asia,Georgia,2020-04-23,3744385,394.0,0.0,4.0,0.0
Asia,Georgia,2020-04-24,3744385,394.0,0.0,4.0,0.0
Asia,Georgia,2020-04-25,3744385,394.0,0.0,4.0,0.0
Asia,Georgia,2020-04-26,3744385,485.0,91.0,5.0,1.0
Asia,Georgia,2020-04-27,3744385,485.0,0.0,5.0,0.0
Asia,Georgia,2020-04-28,3744385,485.0,0.0,5.0,0.0
Asia,Georgia,2020-04-29,3744385,485.0,0.0,5.0,0.0
Asia,Georgia,2020-04-30,3744385,485.0,0.0,5.0,0.0
Asia,Georgia,2020-05-01,3744385,485.0,0.0,5.0,0.0
Asia,Georgia,2020-05-02,3744385,485.0,0.0,5.0,0.0
Asia,Georgia,2020-05-03,3744385,589.0,104.0,8.0,3.0
Asia,Georgia,2020-05-04,3744385,589.0,0.0,8.0,0.0
Asia,Georgia,2020-05-05,3744385,589.0,0.0,8.0,0.0
Asia,Georgia,2020-05-06,3744385,589.0,0.0,8.0,0.0
Asia,Georgia,2020-05-07,3744385,589.0,0.0,8.0,0.0
Asia,Georgia,2020-05-08,3744385,589.0,0.0,8.0,0.0
Asia,Georgia,2020-05-09,3744385,589.0,0.0,8.0,0.0
Asia,Georgia,2020-05-10,3744385,635.0,46.0,10.0,2.0
Asia,Georgia,2020-05-11,3744385,635.0,0.0,10.0,0.0
Asia,Georgia,2020-05-12,3744385,635.0,0.0,10.0,0.0
Asia,Georgia,2020-05-13,3744385,635.0,0.0,10.0,0.0
Asia,Georgia,2020-05-14,3744385,635.0,0.0,10.0,0.0
Asia,Georgia,2020-05-15,3744385,635.0,0.0,10.0,0.0
Asia,Georgia,2020-05-16,3744385,635.0,0.0,10.0,0.0
Asia,Georgia,2020-05-17,3744385,695.0,60.0,12.0,2.0
Asia,Georgia,2020-05-18,3744385,695.0,0.0,12.0,0.0
Asia,Georgia,2020-05-19,3744385,695.0,0.0,12.0,0.0
Asia,Georgia,2020-05-20,3744385,695.0,0.0,12.0,0.0
Asia,Georgia,2020-05-21,3744385,695.0,0.0,12.0,0.0
Asia,Georgia,2020-05-22,3744385,695.0,0.0,12.0,0.0
Asia,Georgia,2020-05-23,3744385,695.0,0.0,12.0,0.0
Asia,Georgia,2020-05-24,3744385,730.0,35.0,12.0,0.0
Asia,Georgia,2020-05-25,3744385,730.0,0.0,12.0,0.0
Asia,Georgia,2020-05-26,3744385,730.0,0.0,12.0,0.0
Asia,Georgia,2020-05-27,3744385,730.0,0.0,12.0,0.0
Asia,Georgia,2020-05-28,3744385,730.0,0.0,12.0,0.0
Asia,Georgia,2020-05-29,3744385,730.0,0.0,12.0,0.0
Asia,Georgia,2020-05-30,3744385,730.0,0.0,12.0,0.0
Asia,Georgia,2020-05-31,3744385,783.0,53.0,12.0,0.0
Asia,Georgia,2020-06-01,3744385,783.0,0.0,12.0,0.0
Asia,Georgia,2020-06-02,3744385,783.0,0.0,12.0,0.0
Asia,Georgia,2020-06-03,3744385,783.0,0.0,12.0,0.0
Asia,Georgia,2020-06-04,3744385,783.0,0.0,12.0,0.0
Asia,Georgia,2020-06-05,3744385,783.0,0.0,12.0,0.0
Asia,Georgia,2020-06-06,3744385,783.0,0.0,12.0,0.0
Asia,Georgia,2020-06-07,3744385,809.0,26.0,13.0,1.0
Asia,Georgia,2020-06-08,3744385,809.0,0.0,13.0,0.0
Asia,Georgia,2020-06-09,3744385,809.0,0.0,13.0,0.0
Asia,Georgia,2020-06-10,3744385,809.0,0.0,13.0,0.0
Asia,Georgia,2020-06-11,3744385,809.0,0.0,13.0,0.0
Asia,Georgia,2020-06-12,3744385,809.0,0.0,13.0,0.0
Asia,Georgia,2020-06-13,3744385,809.0,0.0,13.0,0.0
Asia,Georgia,2020-06-14,3744385,864.0,55.0,14.0,1.0
Asia,Georgia,2020-06-15,3744385,864.0,0.0,14.0,0.0
Asia,Georgia,2020-06-16,3744385,864.0,0.0,14.0,0.0
Asia,Georgia,2020-06-17,3744385,864.0,0.0,14.0,0.0
Asia,Georgia,2020-06-18,3744385,864.0,0.0,14.0,0.0
Asia,Georgia,2020-06-19,3744385,864.0,0.0,14.0,0.0
Asia,Georgia,2020-06-20,3744385,864.0,0.0,14.0,0.0
Asia,Georgia,2020-06-21,3744385,906.0,42.0,14.0,0.0
Asia,Georgia,2020-06-22,3744385,906.0,0.0,14.0,0.0
Asia,Georgia,2020-06-23,3744385,906.0,0.0,14.0,0.0
Asia,Georgia,2020-06-24,3744385,906.0,0.0,14.0,0.0
Asia,Georgia,2020-06-25,3744385,906.0,0.0,14.0,0.0
Asia,Georgia,2020-06-26,3744385,906.0,0.0,14.0,0.0
Asia,Georgia,2020-06-27,3744385,906.0,0.0,14.0,0.0
Asia,Georgia,2020-06-28,3744385,924.0,18.0,15.0,1.0
Asia,Georgia,2020-06-29,3744385,924.0,0.0,15.0,0.0
Asia,Georgia,2020-06-30,3744385,924.0,0.0,15.0,0.0
Asia,Georgia,2020-07-01,3744385,924.0,0.0,15.0,0.0
Asia,Georgia,2020-07-02,3744385,924.0,0.0,15.0,0.0
Asia,Georgia,2020-07-03,3744385,924.0,0.0,15.0,0.0
Asia,Georgia,2020-07-04,3744385,924.0,0.0,15.0,0.0
Asia,Georgia,2020-07-05,3744385,951.0,27.0,15.0,0.0
Asia,Georgia,2020-07-06,3744385,951.0,0.0,15.0,0.0
Asia,Georgia,2020-07-07,3744385,951.0,0.0,15.0,0.0
Asia,Georgia,2020-07-08,3744385,951.0,0.0,15.0,0.0
Asia,Georgia,2020-07-09,3744385,951.0,0.0,15.0,0.0
Asia,Georgia,2020-07-10,3744385,951.0,0.0,15.0,0.0
Asia,Georgia,2020-07-11,3744385,951.0,0.0,15.0,0.0
Asia,Georgia,2020-07-12,3744385,986.0,35.0,15.0,0.0
Asia,Georgia,2020-07-13,3744385,986.0,0.0,15.0,0.0
Asia,Georgia,2020-07-14,3744385,986.0,0.0,15.0,0.0
Asia,Georgia,2020-07-15,3744385,986.0,0.0,15.0,0.0
Asia,Georgia,2020-07-16,3744385,986.0,0.0,15.0,0.0
Asia,Georgia,2020-07-17,3744385,986.0,0.0,15.0,0.0
Asia,Georgia,2020-07-18,3744385,986.0,0.0,15.0,0.0
Asia,Georgia,2020-07-19,3744385,1028.0,42.0,15.0,0.0
Asia,Georgia,2020-07-20,3744385,1028.0,0.0,15.0,0.0
Asia,Georgia,2020-07-21,3744385,1028.0,0.0,15.0,0.0
Asia,Georgia,2020-07-22,3744385,1028.0,0.0,15.0,0.0
Asia,Georgia,2020-07-23,3744385,1028.0,0.0,15.0,0.0
Asia,Georgia,2020-07-24,3744385,1028.0,0.0,15.0,0.0
Asia,Georgia,2020-07-25,3744385,1028.0,0.0,15.0,0.0
Asia,Georgia,2020-07-26,3744385,1131.0,103.0,16.0,1.0
Asia,Georgia,2020-07-27,3744385,1131.0,0.0,16.0,0.0
Asia,Georgia,2020-07-28,3744385,1131.0,0.0,16.0,0.0
Asia,Georgia,2020-07-29,3744385,1131.0,0.0,16.0,0.0
Asia,Georgia,2020-07-30,3744385,1131.0,0.0,16.0,0.0
Asia,Georgia,2020-07-31,3744385,1131.0,0.0,16.0,0.0
Asia,Georgia,2020-08-01,3744385,1131.0,0.0,16.0,0.0
Asia,Georgia,2020-08-02,3744385,1177.0,46.0,17.0,1.0
Asia,Georgia,2020-08-03,3744385,1177.0,0.0,17.0,0.0
Asia,Georgia,2020-08-04,3744385,1177.0,0.0,17.0,0.0
Asia,Georgia,2020-08-05,3744385,1177.0,0.0,17.0,0.0
Asia,Georgia,2020-08-06,3744385,1177.0,0.0,17.0,0.0
Asia,Georgia,2020-08-07,3744385,1177.0,0.0,17.0,0.0
Asia,Georgia,2020-08-08,3744385,1177.0,0.0,17.0,0.0
Asia,Georgia,2020-08-09,3744385,1225.0,48.0,17.0,0.0
Asia,Georgia,2020-08-10,3744385,1225.0,0.0,17.0,0.0
Asia,Georgia,2020-08-11,3744385,1225.0,0.0,17.0,0.0
Asia,Georgia,2020-08-12,3744385,1225.0,0.0,17.0,0.0
Asia,Georgia,2020-08-13,3744385,1225.0,0.0,17.0,0.0
Asia,Georgia,2020-08-14,3744385,1225.0,0.0,17.0,0.0
Asia,Georgia,2020-08-15,3744385,1225.0,0.0,17.0,0.0
Asia,Georgia,2020-08-16,3744385,1336.0,111.0,17.0,0.0
Asia,Georgia,2020-08-17,3744385,1336.0,0.0,17.0,0.0
Asia,Georgia,2020-08-18,3744385,1336.0,0.0,17.0,0.0
Asia,Georgia,2020-08-19,3744385,1336.0,0.0,17.0,0.0
Asia,Georgia,2020-08-20,3744385,1336.0,0.0,17.0,0.0
Asia,Georgia,2020-08-21,3744385,1336.0,0.0,17.0,0.0
Asia,Georgia,2020-08-22,3744385,1336.0,0.0,17.0,0.0
Asia,Georgia,2020-08-23,3744385,1411.0,75.0,17.0,0.0
Asia,Georgia,2020-08-24,3744385,1411.0,0.0,17.0,0.0
Asia,Georgia,2020-08-25,3744385,1411.0,0.0,17.0,0.0
Asia,Georgia,2020-08-26,3744385,1411.0,0.0,17.0,0.0
Asia,Georgia,2020-08-27,3744385,1411.0,0.0,17.0,0.0
Asia,Georgia,2020-08-28,3744385,1411.0,0.0,17.0,0.0
Asia,Georgia,2020-08-29,3744385,1411.0,0.0,17.0,0.0
Asia,Georgia,2020-08-30,3744385,1469.0,58.0,19.0,2.0
Asia,Georgia,2020-08-31,3744385,1469.0,0.0,19.0,0.0
Asia,Georgia,2020-09-01,3744385,1469.0,0.0,19.0,0.0
Asia,Georgia,2020-09-02,3744385,1469.0,0.0,19.0,0.0
Asia,Georgia,2020-09-03,3744385,1469.0,0.0,19.0,0.0
Asia,Georgia,2020-09-04,3744385,1469.0,0.0,19.0,0.0
Asia,Georgia,2020-09-05,3744385,1469.0,0.0,19.0,0.0
Asia,Georgia,2020-09-06,3744385,1650.0,181.0,19.0,0.0
Asia,Georgia,2020-09-07,3744385,1650.0,0.0,19.0,0.0
Asia,Georgia,2020-09-08,3744385,1650.0,0.0,19.0,0.0
Asia,Georgia,2020-09-09,3744385,1650.0,0.0,19.0,0.0
Asia,Georgia,2020-09-10,3744385,1650.0,0.0,19.0,0.0
Asia,Georgia,2020-09-11,3744385,1650.0,0.0,19.0,0.0
Asia,Georgia,2020-09-12,3744385,1650.0,0.0,19.0,0.0
Asia,Georgia,2020-09-13,3744385,2227.0,577.0,19.0,0.0
Asia,Georgia,2020-09-14,3744385,2227.0,0.0,19.0,0.0
Asia,Georgia,2020-09-15,3744385,2227.0,0.0,19.0,0.0
Asia,Georgia,2020-09-16,3744385,2227.0,0.0,19.0,0.0
Asia,Georgia,2020-09-17,3744385,2227.0,0.0,19.0,0.0
Asia,Georgia,2020-09-18,3744385,2227.0,0.0,19.0,0.0
Asia,Georgia,2020-09-19,3744385,2227.0,0.0,19.0,0.0
Asia,Georgia,2020-09-20,3744385,3502.0,1275.0,19.0,0.0
Asia,Georgia,2020-09-21,3744385,3502.0,0.0,19.0,0.0
Asia,Georgia,2020-09-22,3744385,3502.0,0.0,19.0,0.0
Asia,Georgia,2020-09-23,3744385,3502.0,0.0,19.0,0.0
Asia,Georgia,2020-09-24,3744385,3502.0,0.0,19.0,0.0
Asia,Georgia,2020-09-25,3744385,3502.0,0.0,19.0,0.0
Asia,Georgia,2020-09-26,3744385,3502.0,0.0,19.0,0.0
Asia,Georgia,2020-09-27,3744385,5254.0,1752.0,28.0,9.0
Asia,Georgia,2020-09-28,3744385,5254.0,0.0,28.0,0.0
Asia,Georgia,2020-09-29,3744385,5254.0,0.0,28.0,0.0
Asia,Georgia,2020-09-30,3744385,5254.0,0.0,28.0,0.0
Asia,Georgia,2020-10-01,3744385,5254.0,0.0,28.0,0.0
Asia,Georgia,2020-10-02,3744385,5254.0,0.0,28.0,0.0
Asia,Georgia,2020-10-03,3744385,5254.0,0.0,28.0,0.0
Asia,Georgia,2020-10-04,3744385,8118.0,2864.0,50.0,22.0
Asia,Georgia,2020-10-05,3744385,8118.0,0.0,50.0,0.0
Asia,Georgia,2020-10-06,3744385,8118.0,0.0,50.0,0.0
Asia,Georgia,2020-10-07,3744385,8118.0,0.0,50.0,0.0
Asia,Georgia,2020-10-08,3744385,8118.0,0.0,50.0,0.0
Asia,Georgia,2020-10-09,3744385,8118.0,0.0,50.0,0.0
Asia,Georgia,2020-10-10,3744385,8118.0,0.0,50.0,0.0
Asia,Georgia,2020-10-11,3744385,11794.0,3676.0,85.0,35.0
Asia,Georgia,2020-10-12,3744385,11794.0,0.0,85.0,0.0
Asia,Georgia,2020-10-13,3744385,11794.0,0.0,85.0,0.0
Asia,Georgia,2020-10-14,3744385,11794.0,0.0,85.0,0.0
Asia,Georgia,2020-10-15,3744385,11794.0,0.0,85.0,0.0
Asia,Georgia,2020-10-16,3744385,11794.0,0.0,85.0,0.0
Asia,Georgia,2020-10-17,3744385,11794.0,0.0,85.0,0.0
Asia,Georgia,2020-10-18,3744385,17477.0,5683.0,136.0,51.0
Asia,Georgia,2020-10-19,3744385,17477.0,0.0,136.0,0.0
Asia,Georgia,2020-10-20,3744385,17477.0,0.0,136.0,0.0
Asia,Georgia,2020-10-21,3744385,17477.0,0.0,136.0,0.0
Asia,Georgia,2020-10-22,3744385,17477.0,0.0,136.0,0.0
Asia,Georgia,2020-10-23,3744385,17477.0,0.0,136.0,0.0
Asia,Georgia,2020-10-24,3744385,17477.0,0.0,136.0,0.0
Asia,Georgia,2020-10-25,3744385,28431.0,10954.0,201.0,65.0
Asia,Georgia,2020-10-26,3744385,28431.0,0.0,201.0,0.0
Asia,Georgia,2020-10-27,3744385,28431.0,0.0,201.0,0.0
Asia,Georgia,2020-10-28,3744385,28431.0,0.0,201.0,0.0
Asia,Georgia,2020-10-29,3744385,28431.0,0.0,201.0,0.0
Asia,Georgia,2020-10-30,3744385,28431.0,0.0,201.0,0.0
Asia,Georgia,2020-10-31,3744385,28431.0,0.0,201.0,0.0
Asia,Georgia,2020-11-01,3744385,40727.0,12296.0,335.0,134.0
Asia,Georgia,2020-11-02,3744385,40727.0,0.0,335.0,0.0
Asia,Georgia,2020-11-03,3744385,40727.0,0.0,335.0,0.0
Asia,Georgia,2020-11-04,3744385,40727.0,0.0,335.0,0.0
Asia,Georgia,2020-11-05,3744385,40727.0,0.0,335.0,0.0
Asia,Georgia,2020-11-06,3744385,40727.0,0.0,335.0,0.0
Asia,Georgia,2020-11-07,3744385,40727.0,0.0,335.0,0.0
Asia,Georgia,2020-11-08,3744385,57753.0,17026.0,475.0,140.0
Asia,Georgia,2020-11-09,3744385,57753.0,0.0,475.0,0.0
Asia,Georgia,2020-11-10,3744385,57753.0,0.0,475.0,0.0
Asia,Georgia,2020-11-11,3744385,57753.0,0.0,475.0,0.0
Asia,Georgia,2020-11-12,3744385,57753.0,0.0,475.0,0.0
Asia,Georgia,2020-11-13,3744385,57753.0,0.0,475.0,0.0
Asia,Georgia,2020-11-14,3744385,57753.0,0.0,475.0,0.0
Asia,Georgia,2020-11-15,3744385,79678.0,21925.0,703.0,228.0
Asia,Georgia,2020-11-16,3744385,79678.0,0.0,703.0,0.0
Asia,Georgia,2020-11-17,3744385,79678.0,0.0,703.0,0.0
Asia,Georgia,2020-11-18,3744385,79678.0,0.0,703.0,0.0
Asia,Georgia,2020-11-19,3744385,79678.0,0.0,703.0,0.0
Asia,Georgia,2020-11-20,3744385,79678.0,0.0,703.0,0.0
Asia,Georgia,2020-11-21,3744385,79678.0,0.0,703.0,0.0
Asia,Georgia,2020-11-22,3744385,104732.0,25054.0,976.0,273.0
Asia,Georgia,2020-11-23,3744385,104732.0,0.0,976.0,0.0
Asia,Georgia,2020-11-24,3744385,104732.0,0.0,976.0,0.0
Asia,Georgia,2020-11-25,3744385,104732.0,0.0,976.0,0.0
Asia,Georgia,2020-11-26,3744385,104732.0,0.0,976.0,0.0
Asia,Georgia,2020-11-27,3744385,104732.0,0.0,976.0,0.0
Asia,Georgia,2020-11-28,3744385,104732.0,0.0,976.0,0.0
Asia,Georgia,2020-11-29,3744385,132368.0,27636.0,1230.0,254.0
Asia,Georgia,2020-11-30,3744385,132368.0,0.0,1230.0,0.0
Asia,Georgia,2020-12-01,3744385,132368.0,0.0,1230.0,0.0
Asia,Georgia,2020-12-02,3744385,132368.0,0.0,1230.0,0.0
Asia,Georgia,2020-12-03,3744385,132368.0,0.0,1230.0,0.0
Asia,Georgia,2020-12-04,3744385,132368.0,0.0,1230.0,0.0
Asia,Georgia,2020-12-05,3744385,132368.0,0.0,1230.0,0.0
Asia,Georgia,2020-12-06,3744385,162475.0,30107.0,1504.0,274.0
Asia,Georgia,2020-12-07,3744385,162475.0,0.0,1504.0,0.0
Asia,Georgia,2020-12-08,3744385,162475.0,0.0,1504.0,0.0
Asia,Georgia,2020-12-09,3744385,162475.0,0.0,1504.0,0.0
Asia,Georgia,2020-12-10,3744385,162475.0,0.0,1504.0,0.0
Asia,Georgia,2020-12-11,3744385,162475.0,0.0,1504.0,0.0
Asia,Georgia,2020-12-12,3744385,162475.0,0.0,1504.0,0.0
Asia,Georgia,2020-12-13,3744385,189726.0,27251.0,1790.0,286.0
Asia,Georgia,2020-12-14,3744385,189726.0,0.0,1790.0,0.0
Asia,Georgia,2020-12-15,3744385,189726.0,0.0,1790.0,0.0
Asia,Georgia,2020-12-16,3744385,189726.0,0.0,1790.0,0.0
Asia,Georgia,2020-12-17,3744385,189726.0,0.0,1790.0,0.0
Asia,Georgia,2020-12-18,3744385,189726.0,0.0,1790.0,0.0
Asia,Georgia,2020-12-19,3744385,189726.0,0.0,1790.0,0.0
Asia,Georgia,2020-12-20,3744385,208638.0,18912.0,2094.0,304.0
Asia,Georgia,2020-12-21,3744385,208638.0,0.0,2094.0,0.0
Asia,Georgia,2020-12-22,3744385,208638.0,0.0,2094.0,0.0
Asia,Georgia,2020-12-23,3744385,208638.0,0.0,2094.0,0.0
Asia,Georgia,2020-12-24,3744385,208638.0,0.0,2094.0,0.0
Asia,Georgia,2020-12-25,3744385,208638.0,0.0,2094.0,0.0
Asia,Georgia,2020-12-26,3744385,208638.0,0.0,2094.0,0.0
Asia,Georgia,2020-12-27,3744385,221605.0,12967.0,2377.0,283.0
Asia,Georgia,2020-12-28,3744385,221605.0,0.0,2377.0,0.0
Asia,Georgia,2020-12-29,3744385,221605.0,0.0,2377.0,0.0
Asia,Georgia,2020-12-30,3744385,221605.0,0.0,2377.0,0.0
Asia,Georgia,2020-12-31,3744385,221605.0,0.0,2377.0,0.0
Asia,Georgia,2021-01-01,3744385,221605.0,0.0,2377.0,0.0
Asia,Georgia,2021-01-02,3744385,221605.0,0.0,2377.0,0.0
Asia,Georgia,2021-01-03,3744385,229169.0,7564.0,2603.0,226.0
Asia,Georgia,2021-01-04,3744385,229169.0,0.0,2603.0,0.0
Asia,Georgia,2021-01-05,3744385,229169.0,0.0,2603.0,0.0
Asia,Georgia,2021-01-06,3744385,229169.0,0.0,2603.0,0.0
Asia,Georgia,2021-01-07,3744385,229169.0,0.0,2603.0,0.0
Asia,Georgia,2021-01-08,3744385,229169.0,0.0,2603.0,0.0
Asia,Georgia,2021-01-09,3744385,229169.0,0.0,2603.0,0.0
Asia,Georgia,2021-01-10,3744385,239229.0,10060.0,2773.0,170.0
Asia,Georgia,2021-01-11,3744385,239229.0,0.0,2773.0,0.0
Asia,Georgia,2021-01-12,3744385,239229.0,0.0,2773.0,0.0
Asia,Georgia,2021-01-13,3744385,239229.0,0.0,2773.0,0.0
Asia,Georgia,2021-01-14,3744385,239229.0,0.0,2773.0,0.0
Asia,Georgia,2021-01-15,3744385,239229.0,0.0,2773.0,0.0
Asia,Georgia,2021-01-16,3744385,239229.0,0.0,2773.0,0.0
Asia,Georgia,2021-01-17,3744385,247805.0,8576.0,2933.0,160.0
Asia,Georgia,2021-01-18,3744385,247805.0,0.0,2933.0,0.0
